,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
836,sz300138,晨光生物,食品,河北,69.69,16984.65,26211.02,197525.25,133252.27,43076.5,94138.36,3.59,0.061,5.51,3.09,20101105
837,sh600587,新华医疗,医疗保健,山东,56.49,37441.71,40642.8,1000779.63,593083.44,141943.06,159364.94,3.92,0.106,8.07,2.96,20020927
838,sh603025,大豪科技,电脑设备,北京,84.18,5100.0,44700.0,166122.23,135530.13,18233.47,46907.05,1.05,0.111,3.38,11.12,20150422
839,sh600679,上海凤凰,文教休闲,上海,272.57,18201.97,40219.89,169253.75,47817.35,12523.28,76253.36,1.9,0.014,3.03,5.07,19931008
840,sh600891,秋林集团,百货,黑龙江,21.8,32413.49,61758.57,384599.47,344404.06,21167.98,150007.92,2.43,0.158,4.61,3.0,19960325
841,sz002476,宝莫股份,化工原料,山东,77.76,60431.51,61200.0,162786.7,83247.52,35421.8,20521.75,0.34,0.028,1.69,5.1,20100915
842,sz002140,东华科技,建筑施工,安徽,101.0,43922.6,44603.44,550964.0,495073.56,23162.24,9062.87,0.2,0.039,4.47,3.51,20070712
843,sh603288,海天味业,食品,广东,26.3,26946.0,270624.59,1131763.0,693276.13,320013.09,133926.63,0.49,0.299,2.94,10.71,20140211
844,sh600303,曙光股份,汽车整车,辽宁,22.68,57450.6,62032.42,1001670.13,521678.44,217056.2,79403.77,1.28,0.155,3.97,3.53,20001226
845,sz300126,锐奇股份,轻工机械,上海,297.66,21047.3,30633.83,125355.7,82510.59,20254.17,47842.92,1.56,0.01,3.41,3.61,20101013
846,sz002488,金固股份,汽车配件,浙江,0.0,38435.26,50848.33,388786.94,225203.09,104433.46,84037.56,1.65,0.038,3.08,6.9,20101021
847,sz300509,新美星,专用机械,江苏,95.44,2000.0,8000.0,86618.71,70441.65,10797.48,9549.07,1.19,0.232,5.51,16.04,20160425
848,sz000550,江铃汽车,汽车整车,江西,13.02,51748.8,86321.39,2035451.0,1275909.25,459876.44,83944.25,0.97,0.479,14.36,1.74,19931201
849,sz000780,平庄能源,煤炭开采,内蒙,0.0,101430.63,101430.63,529290.56,327978.0,88177.46,144955.09,1.43,0.084,4.2,1.27,19970606
850,sh600510,XD黑牡丹,全国地产,江苏,38.32,79552.27,104709.5,1803225.75,1425468.88,36300.8,299120.63,2.86,0.059,6.38,1.41,20020618
851,sh600284,浦东建设,建筑施工,上海,31.25,69304.0,69304.0,1290654.38,578307.31,14131.44,227443.91,3.28,0.086,7.34,1.47,20040316
852,sz000978,桂林旅游,旅游景点,广西,0.0,36003.44,36010.0,272899.66,39751.26,101322.9,97098.46,2.7,0.03,4.08,2.65,20000518
853,sh600997,开滦股份,煤炭开采,河北,107.4,123464.0,123464.0,2074818.63,730464.69,670725.75,102663.61,0.83,0.013,5.36,1.02,20040602
854,sh600301,*ST南化,化工原料,广西,0.0,23514.81,23514.81,83713.56,40182.35,6867.11,109378.11,4.65,0.036,1.03,12.4,20000712
855,sh600006,东风汽车,汽车整车,湖北,37.92,200000.0,200000.0,1998276.25,1292770.5,308523.06,61461.46,0.31,0.061,3.26,2.83,19990727
856,sz001979,招商蛇口,全国地产,深圳,36.29,189944.59,790409.25,21697422.0,19207246.0,249826.52,1766970.75,2.24,0.101,6.0,2.45,20151230
857,sz300489,中飞股份,铝,黑龙江,266.99,2169.25,4537.5,57444.67,14331.62,8350.5,21077.9,4.65,0.086,9.59,9.61,20150701
858,sh600327,大东方,百货,江苏,14.02,52171.17,52171.17,463917.94,198543.06,96768.57,6937.63,0.13,0.166,4.03,2.31,20020625
859,sz002124,天邦股份,饲料,浙江,25.8,30711.77,63667.98,200080.17,87882.88,64964.96,39243.75,0.62,0.108,1.82,6.14,20070403
860,sz002185,华天科技,半导体,甘肃,45.46,90576.9,106555.64,719957.13,381991.97,262434.53,252691.91,2.37,0.073,4.43,2.97,20071120
861,sz002223,鱼跃医疗,医疗保健,江苏,37.76,49435.28,66831.79,315437.84,205701.56,45414.15,1609.71,0.02,0.213,3.86,8.34,20080418
862,sz000410,沈阳机床,机床制造,辽宁,0.0,73982.52,76547.09,2438926.5,2053888.38,194042.52,124626.11,1.63,0.163,2.53,6.74,19960718
863,sz002633,申科股份,机械基件,浙江,0.0,8701.87,15000.0,80361.5,47455.53,22186.55,30301.55,2.02,0.033,3.56,6.38,20111122
864,sh601117,中国化学,建筑施工,北京,18.36,493300.0,493300.0,8285355.0,6701024.0,769322.38,551338.69,1.12,0.077,5.37,1.06,20100107
865,sz002189,利达光电,元器件,河南,0.0,19852.44,19924.0,84889.85,53956.17,27223.68,18514.51,0.93,0.001,2.62,10.88,20071203
866,sz300414,中光防雷,元器件,四川,82.9,6593.0,16853.0,81929.97,76139.68,4384.55,21052.15,1.25,0.115,4.02,9.49,20150513
867,sz002002,鸿达兴业,化工原料,江苏,43.13,52342.44,97203.92,1217196.63,351623.56,438375.06,115900.4,1.19,0.112,3.62,5.32,20040625
868,sz002455,百川股份,化工原料,江苏,117.06,29038.13,47412.0,201279.02,96095.15,89157.84,4024.8,0.08,0.021,1.73,5.59,20100803
869,sh601011,宝泰隆,焦炭加工,黑龙江,870.63,130874.56,136750.0,794420.81,122592.97,151861.23,211757.95,1.55,0.002,3.11,1.88,20110309
870,sh600036,招商银行,银行,深圳,6.02,2062894.5,2521984.5,543204224.0,0.0,3083500.0,6752300.0,2.68,0.728,15.03,1.16,20020409
871,sh603008,喜临门,家居用品,浙江,48.62,19827.18,31500.0,353604.75,157221.3,81024.71,46658.71,1.48,0.09,4.34,4.04,20120717
872,sh600714,金瑞矿业,煤炭开采,青海,0.0,28203.96,28817.63,118921.57,22037.5,51105.65,21513.2,0.75,0.051,1.78,7.67,19960606
873,sz002209,达 意 隆,轻工机械,广东,876.58,12837.33,19524.4,160131.27,105383.92,44080.39,22323.7,1.14,0.006,3.38,5.79,20080130
874,sz002090,金智科技,软件服务,江苏,80.28,19610.0,23171.89,275784.88,183859.7,58246.36,36481.73,1.57,0.092,4.74,6.21,20061208
875,sz002172,澳洋科技,化纤,江苏,62.14,53754.96,69488.14,387278.63,154046.09,191868.94,79209.88,1.14,0.048,1.51,7.81,20070921
876,sz000584,友利控股,化纤,江苏,0.0,61128.78,61332.42,286247.44,193805.56,81640.15,67523.8,1.1,0.041,3.1,3.19,19951128
877,sh600039,XD四川路,建筑施工,四川,26.37,301973.28,301973.28,5617462.5,2703237.0,250981.66,118485.47,0.39,0.038,2.87,1.38,20030325
878,sz002737,葵花药业,中成药,黑龙江,28.55,12012.32,29200.0,395930.31,224941.88,109856.57,119916.4,4.11,0.33,8.72,4.32,20141230
879,sz300349,金卡股份,电器仪表,浙江,85.83,13956.46,18000.0,122948.52,62801.55,15436.6,30662.06,1.7,0.121,5.25,7.95,20120817
880,sz002756,永兴特钢,特种钢,浙江,40.11,13785.75,36000.0,320455.5,222902.59,51916.53,98600.57,2.74,0.149,8.11,2.95,20150515
881,sz000700,模塑科技,汽车配件,江苏,25.92,69738.38,71720.78,458383.94,156535.45,142521.48,55043.96,0.77,0.097,3.42,2.92,19970228
882,sh601333,广深铁路,铁路,深圳,21.74,565223.69,708353.69,3149695.25,555463.69,2375254.5,1156273.75,1.63,0.046,3.92,1.02,20061222
883,sh600854,春兰股份,家用电器,江苏,16.52,51945.85,51945.85,248213.92,113134.38,36453.95,153354.7,2.95,0.122,3.82,2.11,19940425
884,sz002186,全 聚 德,酒店餐饮,北京,46.27,28082.91,30846.39,184645.2,93800.56,49558.21,53977.07,1.75,0.109,4.57,4.41,20071120
885,sz002158,汉钟精机,工程机械,上海,66.9,52963.01,53038.1,225537.77,176813.38,27584.43,96758.88,1.82,0.045,3.51,3.46,20070817
886,sh600979,广安爱众,水力发电,四川,69.75,71789.21,94789.21,668631.44,95170.13,480333.19,55980.43,0.59,0.022,2.2,2.79,20040906
887,sh600635,大众公用,供气供热,上海,26.8,246730.45,246730.45,1488112.38,318363.38,401881.97,16653.01,0.07,0.058,2.31,2.68,19930304
888,sz300233,金城医药,化学制药,山东,41.28,22880.59,25320.0,202853.8,99093.68,69540.86,53372.88,2.11,0.162,5.27,5.09,20110622
889,sz002603,以岭药业,中成药,河北,25.35,88891.79,112779.35,584734.25,235516.95,219112.95,169239.31,1.5,0.163,4.43,3.72,20110728
890,sz002045,国光电器,元器件,广东,472.85,41523.87,41690.39,250079.02,116723.05,59335.55,41130.71,0.99,0.008,3.15,4.59,20050523
891,sh600017,日照港,港口,山东,40.09,307565.38,307565.38,1897569.75,270419.78,1034512.13,295582.47,0.96,0.026,3.32,1.25,20061017
892,sh600421,仰帆控股,机械基件,湖北,0.0,19560.0,19560.0,7565.32,2223.95,3934.6,19584.88,1.0,0.002,0.03,630.4,20040607
893,sh603979,金诚信,建筑施工,北京,54.17,14747.2,37500.0,471129.41,368528.53,82926.59,181717.31,4.85,0.116,9.5,2.65,20150630
894,sh603518,维格娜丝,服饰,江苏,48.59,5562.75,14798.0,153727.25,130937.85,10270.15,74053.2,5.0,0.152,9.45,3.13,20141203
895,sh601666,平煤股份,煤炭开采,河南,643.87,236116.5,236116.5,3668212.0,1118061.13,1905533.25,272156.84,1.15,0.002,4.05,1.06,20061123
896,sh601588,北辰实业,区域地产,北京,19.73,266000.0,336702.0,4776118.5,3971693.5,252964.97,365214.88,1.08,0.055,3.4,1.27,20061016
897,sz000301,东方市场,综合类,江苏,36.25,121823.64,121823.64,457945.19,123959.27,25335.13,63657.85,0.52,0.03,2.68,1.64,20000529
898,sz000428,华天酒店,酒店餐饮,湖南,0.0,71874.86,101892.6,931650.19,328256.94,338703.84,145306.69,1.43,0.057,3.07,2.16,19960808
899,sz000659,珠海中富,广告包装,广东,0.0,128570.25,128570.25,312852.0,84220.53,188713.84,26524.8,0.21,0.038,0.78,5.69,19961203
900,sz002627,宜昌交运,公路,湖北,58.76,13099.79,13350.0,216436.13,87183.18,74519.96,41512.19,3.11,0.094,6.99,3.17,20111103
901,sh600302,标准股份,纺织机械,陕西,0.0,34600.98,34600.98,155773.41,119926.32,18893.48,34744.48,1.0,0.036,3.31,2.68,20001213
902,sz300185,通裕重工,工程机械,山东,201.71,90441.57,108924.79,798468.56,358764.44,327833.88,215378.27,1.98,0.011,3.98,2.23,20110308
903,sz002749,国光股份,农药化肥,四川,52.56,1875.0,7500.0,92657.03,84605.28,1719.34,33063.55,4.41,0.433,11.52,7.9,20150320
904,sz300309,吉艾科技,专用机械,北京,0.0,18741.14,43454.8,265153.06,128461.51,22550.34,48559.3,1.12,0.025,2.95,4.56,20120410
905,sz300144,宋城演艺,旅游景点,浙江,46.09,109478.65,145261.34,716755.81,188470.17,176863.27,247577.7,1.7,0.134,3.99,6.17,20101209
906,sz002329,皇氏集团,乳制品,广西,202.71,41622.55,83764.0,468333.19,183770.38,52331.15,130885.07,1.56,0.019,3.11,5.05,20100106
907,sz002376,新北洋,电脑设备,山东,67.45,57213.48,63149.01,315384.25,162210.34,73991.21,31389.85,0.5,0.05,3.23,4.18,20100323
908,sh600597,光明乳业,乳制品,上海,35.26,122430.2,123063.67,1564886.75,759859.88,533449.06,177058.02,1.44,0.096,3.8,3.56,20020828
909,sz002132,恒星科技,钢加工,河南,73.56,71434.43,106108.59,302672.84,123466.27,103140.59,61983.86,0.58,0.015,1.7,2.65,20070427
910,sh603885,吉祥航空,空运,上海,19.15,21500.0,128358.1,1447276.63,285110.13,563956.44,56720.57,0.44,0.354,3.36,8.06,20150527
911,sz000637,茂化实华,石油加工,广东,81.32,36648.55,51987.53,119526.17,71201.05,36128.75,697.15,0.01,0.021,1.67,4.06,19961114
912,sz002506,协鑫集成,半导体,上海,84.37,220824.09,504640.0,1574467.25,1364686.13,89380.96,203992.75,0.4,0.02,0.73,9.39,20101118
913,sz000753,漳州发展,汽车服务,福建,130.33,81935.53,88414.65,430826.56,340762.03,28981.23,17653.11,0.2,0.009,1.5,3.06,19970626
914,sh600257,大湖股份,渔业,湖南,215.18,42705.0,42705.0,152391.09,83731.81,19560.7,12040.44,0.28,0.013,1.76,6.52,20000612
915,sz000597,东北制药,化学制药,辽宁,0.0,43854.55,47465.51,913397.38,437630.06,329129.59,177760.27,3.75,0.009,4.81,1.91,19960523
916,sh600804,XD鹏博士,电信运营,四川,35.0,138912.95,141358.19,1867843.63,404505.03,1034395.63,200810.63,1.42,0.14,4.07,4.52,19940103
917,sz300243,瑞丰高材,化工原料,山东,105.66,13308.37,20615.59,125334.6,73604.25,25839.15,4169.23,0.2,0.038,2.3,7.04,20110712
918,sz002655,共达电声,元器件,山东,604.42,36000.0,36000.0,115834.97,54501.13,35488.57,6423.6,0.18,0.007,1.75,9.3,20120217
919,sh600333,长春燃气,供气供热,吉林,55.86,52961.98,52961.98,484963.81,78775.86,235969.55,56331.18,1.06,0.042,3.02,3.1,20001211
920,sz002061,*ST江化,化工原料,浙江,0.0,45325.96,45325.96,247587.2,67823.25,149487.02,54894.88,1.21,0.026,1.92,3.69,20060816
921,sh600380,健康元,化学制药,深圳,23.58,156105.31,158702.92,1413185.63,648466.56,440986.25,65949.15,0.42,0.1,3.07,3.08,20010608
922,sz300129,泰胜风能,电气设备,上海,37.35,45018.32,73151.46,291291.25,189498.98,65970.5,69847.31,0.95,0.048,2.74,2.6,20101019
923,sz300048,合康变频,电气设备,北京,39.2,62653.51,78728.67,330184.75,195518.69,52348.9,155931.75,1.98,0.076,3.02,3.95,20100120
924,sh603001,奥康国际,服饰,浙江,19.25,34113.0,40098.0,555073.63,393415.63,43642.01,192974.38,4.81,0.281,10.47,2.07,20120426
925,sz000016,深康佳Ａ,家用电器,深圳,344.93,159659.38,240794.55,1361018.63,1008141.5,163013.56,7820.95,0.03,0.004,1.17,4.12,19920327
926,sh603308,应流股份,专用机械,安徽,120.74,23982.11,43375.42,494495.56,238937.27,193813.92,75580.36,1.74,0.051,4.76,5.13,20140122
927,sz000759,中百集团,超市连锁,湖北,323.98,68055.9,68102.14,830656.5,308566.53,403100.53,107097.9,1.57,0.006,4.37,1.69,19970519
928,sh600462,九有股份,造纸,深圳,0.0,53378.0,53378.0,37985.1,28760.22,1217.95,64311.7,1.2,0.002,0.53,13.91,20030903
929,sh600767,运盛医疗,医疗保健,上海,0.0,34091.01,34101.01,61126.38,40566.89,1982.93,5324.18,0.16,0.052,0.82,18.26,19961115
930,sz300326,凯利泰,医疗保健,上海,98.0,32763.85,39544.1,173893.67,63742.11,28386.45,53079.01,1.34,0.064,3.4,7.33,20120613
931,sh601028,玉龙股份,钢加工,江苏,53.9,78302.57,78623.77,331869.78,220174.34,84128.0,91031.8,1.16,0.035,3.38,2.22,20111107
932,sz002118,紫鑫药业,中成药,吉林,225.42,51271.58,64037.98,530558.69,366898.69,79088.0,71948.21,1.12,0.017,3.94,3.79,20070302
933,sh600808,马钢股份,普钢,安徽,0.0,596775.13,770068.13,6100012.5,1943229.63,3326201.5,832906.75,1.08,0.045,2.36,1.06,19940106
934,sz000750,国海证券,证券,广西,24.0,346553.88,421554.19,5076511.0,0.0,17722.67,711908.94,1.69,0.078,3.19,2.36,19970709
935,sh600369,西南证券,证券,重庆,30.91,464510.91,564510.94,7260552.0,0.0,31725.65,774519.5,1.37,0.061,3.2,2.35,20010109
936,sz002351,漫步者,电脑设备,深圳,71.0,27990.39,58800.0,188033.3,145857.97,21758.3,101187.02,1.72,0.044,2.96,4.26,20100205
937,sz300342,天银机电,元器件,江苏,76.91,28346.76,32853.1,106943.07,61787.55,16261.2,34047.3,1.04,0.098,2.71,11.17,20120726
938,sz000680,山推股份,工程机械,山东,100.88,95490.85,124078.75,954364.38,521048.66,232046.52,119006.42,0.96,0.013,2.57,1.98,19970122
939,sh601018,宁波港,港口,浙江,24.84,1280000.0,1280000.0,4782905.0,787605.0,2006154.25,787362.5,0.62,0.051,2.56,1.99,20100928
940,sh600388,龙净环保,环境保护,福建,44.79,106905.0,106905.0,1367170.38,1188260.63,90952.9,52246.46,0.49,0.072,3.4,3.77,20001229
941,sz002422,科伦药业,化学制药,四川,26.56,85441.95,143251.89,2363885.0,957039.13,595006.19,367558.19,2.57,0.145,7.86,1.96,20100603
942,sh600746,江苏索普,化工原料,江苏,634.28,30466.08,30642.14,55917.55,14959.3,30121.49,6207.23,0.2,0.004,1.37,7.54,19960918
943,sh600868,梅雁吉祥,水力发电,广东,99.82,189814.88,189814.88,256848.77,22192.11,175336.31,41265.53,0.22,0.013,1.15,4.51,19940912
944,sz002424,贵州百灵,中成药,贵州,56.35,73166.13,141120.0,389872.81,293918.25,60237.63,14592.61,0.1,0.08,1.96,9.24,20100603
945,sz002358,森源电气,电气设备,河南,72.42,69215.22,79559.54,487076.94,349779.34,97769.03,42424.09,0.53,0.054,2.78,5.61,20100210
946,sh601919,中国远洋,水运,天津,0.0,763567.44,1021627.44,11585928.0,4478725.0,4263959.5,2726810.25,2.67,0.439,2.21,2.4,20070626
947,sh600724,宁波富达,区域地产,浙江,8.35,144494.27,144524.09,1692678.38,1431671.13,56823.35,26015.1,0.18,0.159,1.86,2.85,19960716
948,sh603456,九洲药业,化学制药,浙江,78.06,11568.0,44314.62,331305.78,150992.5,138707.25,146477.41,3.31,0.085,5.76,4.63,20141010
949,sz002472,双环传动,机械基件,浙江,60.24,19518.34,33837.19,343014.0,200048.41,97400.56,179201.88,5.3,0.1,8.53,2.84,20100910
950,sz300240,飞力达,仓储物流,江苏,82.21,36519.89,36519.89,167247.41,99832.46,36311.6,36711.65,1.01,0.033,2.71,4.02,20110706
951,sz002798,帝王洁具,家居用品,四川,0.0,2160.0,8637.74,44891.87,28450.01,12541.0,7755.87,0.9,0.024,5.95,15.12,20160525
952,sh600350,山东高速,路桥,山东,12.61,481116.59,481116.59,4606126.5,2068559.38,755081.75,479305.69,1.0,0.108,4.88,1.12,20020318
953,sz300209,天泽信息,软件服务,江苏,592.5,20331.86,29212.23,100197.75,61317.38,11231.55,53353.98,1.83,0.01,3.7,6.67,20110426
954,sz000049,德赛电池,电气设备,深圳,54.68,20524.36,20524.36,279899.66,237611.84,17990.25,817.56,0.04,0.189,4.73,8.76,19950320
955,sh600377,宁沪高速,路桥,江苏,13.71,379798.13,503774.75,3626694.75,508786.56,169314.95,1044666.19,2.07,0.154,4.21,2.0,20010116
956,sz300475,聚隆科技,专用机械,安徽,46.11,6125.0,20000.0,131654.31,124522.97,5546.51,43399.25,2.17,0.153,5.46,5.16,20150610
957,sh601258,庞大集团,汽车服务,河北,123.71,648011.31,667506.31,6170638.5,4377085.5,804523.0,337655.66,0.51,0.006,1.92,1.47,20110428
958,sz002168,深圳惠程,电气设备,深圳,0.0,75710.42,78100.47,137725.56,105608.38,11494.05,12472.16,0.16,0.023,1.47,9.65,20070919
959,sz300105,龙源技术,电器仪表,山东,0.0,51321.6,51321.6,268273.03,237864.59,19647.26,67710.81,1.32,0.057,4.0,2.14,20100820
960,sz002384,东山精密,通信设备,江苏,231.11,55165.62,84739.02,698811.94,466746.25,167903.55,164717.5,1.94,0.022,3.2,6.25,20100409
961,sh601233,桐昆股份,化纤,浙江,22.52,96360.0,123193.63,1618564.5,625582.06,882572.0,282727.84,2.29,0.127,7.37,1.55,20110518
962,sh601998,中信银行,银行,北京,6.29,3190516.5,4893479.5,547775808.0,0.0,1567800.0,5863600.0,1.2,0.229,6.72,0.86,20070427
963,sh600695,绿庭投资,多元金融,上海,0.0,36646.71,71113.21,117530.72,43985.12,8686.01,38475.9,0.54,0.033,0.96,9.04,19931122
964,sh600265,*ST景谷,林业,云南,0.0,12980.0,12980.0,34762.71,22043.97,8245.32,17589.5,1.36,0.062,0.69,37.85,20000825
965,sz002434,万里扬,汽车配件,浙江,42.04,100585.75,102000.0,639837.81,327646.5,96161.56,90789.11,0.89,0.069,2.34,4.99,20100618
966,sh600276,恒瑞医药,化学制药,江苏,35.14,233960.31,234776.3,1220462.75,998607.19,150006.44,43673.34,0.19,0.291,4.53,9.05,20001018
967,sh600082,海泰发展,园区开发,天津,0.0,63242.48,64611.57,346861.97,333176.72,4022.9,41259.05,0.64,0.03,2.69,2.19,19970620
968,sz002309,中利科技,电气设备,江苏,227.89,36025.87,57223.23,2057204.75,1555907.5,311238.81,236057.88,4.13,0.019,7.99,2.22,20091127
969,sz002419,天虹商场,百货,深圳,12.9,80020.0,80020.0,1354610.0,830654.75,187777.95,170919.16,2.14,0.23,7.11,1.66,20100601
970,sh600016,民生银行,银行,北京,5.96,2955177.0,3648535.0,482079808.0,0.0,3672500.0,6474400.0,1.77,0.376,8.52,1.05,20001219
971,sz002301,齐心集团,文教休闲,深圳,248.14,33468.78,37360.0,273780.91,156915.27,59750.71,37218.85,1.0,0.021,3.03,6.96,20091021
972,sh600104,上汽集团,汽车整车,上海,7.37,1102556.63,1102556.63,52354500.0,28019092.0,3966686.0,4102794.75,3.72,0.72,16.66,1.27,19971125
973,sz000912,泸天化,农药化肥,四川,0.0,58500.0,58500.0,818107.44,143079.06,587841.38,97935.56,1.67,0.067,1.21,5.03,19990603
974,sz002242,九阳股份,家用电器,山东,26.75,76349.1,76758.29,537985.38,364135.78,68364.18,93547.71,1.22,0.172,4.44,4.16,20080528
